lens,u0,A,delta_t,prob_lensing

634650,1.073637075474814,1.0000234842890536,0.24880983440159898,5.252238766774337e-09
634650,0.8049901981413894,1.0000224194378098,0.24880983440159898,1.0504477533548675e-08
634650,0.5371831506264709,1.0000213920971666,0.24880983440159898,1.575671630032301e-08
634650,0.27270155836414245,1.0000204027647412,0.24880983440159898,2.100895506709735e-08
634650,0.07355525878733518,1.0000194516322412,0.24880983440159898,2.6261193833871688e-08
634650,0.2858294617424493,1.000018538623988,0.24880983440159898,3.151343260064602e-08
634650,0.5506636498338628,1.0000176634333067,0.24880983440159898,3.6765671367420364e-08
634650,0.8185391244408481,1.000016825556439,0.24880983440159898,4.20179101341947e-08
634650,1.087210195949291,1.0000160243238196,0.24880983440159898,4.727014890096904e-08
1048389,0.9385173509458806,1.0000007090501764,0.28751194610862557,3.179481407505547e-08
1048389,0.7837662621087869,1.000000696544153,0.28751194610862557,3.497429548256102e-08
1048389,0.6325262273182897,1.0000006842687468,0.28751194610862557,3.815377689006657e-08
1048389,0.488072187556494,1.000000672220209,0.28751194610862557,4.133325829757212e-08
1048389,0.35869850133550696,1.0000006603948122,0.28751194610862557,4.4512739705077666e-08
1048389,0.2672824922414658,1.0000006487888515,0.28751194610862557,4.7692221112583214e-08
1048389,0.2579541920992846,1.0000006373986483,0.28751194610862557,5.0871702520088756e-08
1048389,0.33758841629475794,1.0000006262205519,0.28751194610862557,5.4051183927594305e-08
1048389,0.46229501330781886,1.0000006152509409,0.28751194610862557,5.723066533509985e-08
1048389,0.604807847909328,1.0000006044862262,0.28751194610862557,6.04101467426054e-08
1048389,0.7551116190228992,1.000000593922852,0.28751194610862557,6.358962815011094e-08
1048389,0.9093512471622001,1.0000005835572972,0.28751194610862557,6.67691095576165e-08
1048389,1.0658193858621337,1.0000005733860768,0.28751194610862557,6.994859096512204e-08
2732658,0.9844853126105686,1.0000089873372904,0.36331724185109193,2.8055712301600372e-08
2732658,0.8617698253760727,1.0000087566637836,0.36331724185109193,2.927552587993082e-08
2732658,0.7403409893939117,1.0000085321001329,0.36331724185109193,3.049533945826127e-08
2732658,0.6209540606075291,1.000008313508509,0.36331724185109193,3.1715153036591726e-08
2732658,0.5050591297854711,1.0000081007516395,0.36331724185109193,3.2934966614922176e-08
2732658,0.3957361540118495,1.0000078936930556,0.36331724185109193,3.4154780193252625e-08
2732658,0.3002517474089508,1.0000076921973102,0.36331724185109193,3.5374593771583074e-08
2732658,0.2360439132741074,1.0000074961301793,0.36331724185109193,3.659440734991353e-08
2732658,0.230876517340227,1.0000073053588372,0.36331724185109193,3.781422092824398e-08
2732658,0.28794586572821484,1.000007119752018,0.36331724185109193,3.903403450657443e-08
2732658,0.38018848995035165,1.0000069391801536,0.36331724185109193,4.025384808490488e-08
2732658,0.48805262669942456,1.0000067635154992,0.36331724185109193,4.1473661663235333e-08
2732658,0.603215613787357,1.0000065926322395,0.36331724185109193,4.269347524156578e-08
2732658,0.7221941739370743,1.000006426406584,0.36331724185109193,4.391328881989623e-08
2732658,0.8433749906345134,1.0000062647168482,0.36331724185109193,4.513310239822668e-08
2732658,0.9659295589986019,1.0000061074435183,0.36331724185109193,4.635291597655714e-08
