lens,u0,A,delta_t,prob_lensing

994966,1.1995452251882917,1.001518762611351,0.1959429091986811,3.350198231229342e-09
994966,1.082130780434019,1.0012994954483594,0.1959429091986811,6.700396462458684e-09
994966,0.969410141075987,1.0011146693830988,0.1959429091986811,1.0050594693688026e-08
994966,0.8632240388843064,1.0009588045295743,0.1959429091986811,1.3400792924917367e-08
994966,0.7662937427720492,1.0008272048582867,0.1959429091986811,1.6750991156146708e-08
994966,0.6825739897244438,1.0007158959759233,0.1959429091986811,2.0101189387376053e-08
994966,0.6174618330923949,1.0006215426636973,0.1959429091986811,2.3451387618605394e-08
994966,0.5772882262534131,1.0005413617093417,0.1959429091986811,2.6801585849834734e-08
994966,0.5673755258848927,1.0004730386171499,0.1959429091986811,3.015178408106408e-08
994966,0.5892529163431812,1.0004146523162483,0.1959429091986811,3.3501982312293416e-08
994966,0.6396668792063643,1.0003646094014835,0.1959429091986811,3.685218054352276e-08
994966,0.7125862280234313,1.0003215879719063,0.1959429091986811,4.0202378774752105e-08
994966,0.8018948066007829,1.0002844903854737,0.1959429091986811,4.355257700598144e-08
994966,0.902741469701233,1.0002524039197431,0.1959429091986811,4.690277523721079e-08
1760258,0.9712880556434067,1.0000003062869163,0.2054827425114039,2.8404927005018583e-08
1760258,0.9153710873846215,1.0000003000838646,0.2054827425114039,3.0298588805353156e-08
1760258,0.868622633616586,1.0000002940317936,0.2054827425114039,3.2192250605687725e-08
1760258,0.8325885229288259,1.0000002881264773,0.2054827425114039,3.40859124060223e-08
1760258,0.8087022942474681,1.000000282363821,0.2054827425114039,3.597957420635687e-08
1760258,0.7980553763357696,1.0000002767398573,0.2054827425114039,3.787323600669144e-08
1760258,0.8011758097339745,1.0000002712507414,0.2054827425114039,3.976689780702602e-08
1760258,0.8179060718479989,1.000000265892748,0.2054827425114039,4.166055960736059e-08
1760258,0.8474404132845469,1.0000002606622658,0.2054827425114039,4.355422140769516e-08
1760258,0.888502941580442,1.000000255555795,0.2054827425114039,4.5447883208029734e-08
1760258,0.93958343582969,1.0000002505699424,0.2054827425114039,4.7341545008364303e-08
1760258,0.9991465945069165,1.000000245701419,0.2054827425114039,4.923520680869887e-08
