lens,u0,A,delta_t,prob_lensing

109654,1.1054119056226441,1.0000005086092059,0.1334944924031995,3.0398647868142825e-08
968640,0.9745562222111813,1.0000785435763289,0.6712853732496729,6.88250192710054e-09
968640,0.9154348618054726,1.0000767155157924,0.6712853732496729,1.0323752890650809e-08
968640,0.8563187700927283,1.0000749324599885,0.6712853732496729,1.376500385420108e-08
968640,0.7972091392125853,1.0000731933978801,0.6712853732496729,1.720625481775135e-08
968640,0.738107476113921,1.00007149732982,0.6712853732496729,2.0647505781301617e-08
968640,0.6790159063546876,1.0000698432681983,0.6712853732496729,2.408875674485189e-08
968640,0.6199372714886097,1.000068230238414,0.6712853732496729,2.753000770840216e-08
968640,0.5608756849114153,1.0000666572793722,0.6712853732496729,3.097125867195243e-08
968640,0.5018371836258865,1.0000651234441515,0.6712853732496729,3.44125096355027e-08
968640,0.4428309576582714,1.0000636278005435,0.6712853732496729,3.7853760599052967e-08
968640,0.38387193328207936,1.0000621694313925,0.6712853732496729,4.1295011562603235e-08
968640,0.3249857599950718,1.000060747435062,0.6712853732496729,4.473626252615351e-08
968640,0.2662208246122393,1.0000593609256665,0.6712853732496729,4.817751348970378e-08
968640,0.2076800311583831,1.000058009033378,0.6712853732496729,5.1618764453254045e-08
968640,0.14962672808044727,1.0000566909045836,0.6712853732496729,5.506001541680432e-08
968640,0.09297854853491476,1.0000554057020603,0.6712853732496729,5.850126638035459e-08
968640,0.043606846541588265,1.000054152605063,0.6712853732496729,6.194251734390486e-08
968640,0.04645201434504216,1.0000529308094004,0.6712853732496729,6.538376830745512e-08
968640,0.09702431257114484,1.0000517395274422,0.6712853732496729,6.88250192710054e-08
968640,0.15384838705382425,1.0000505779881315,0.6712853732496729,7.226627023455567e-08
968640,0.2119543340244178,1.000049445436912,0.6712853732496729,7.570752119810593e-08
968640,0.27051733370961917,1.0000483411357044,0.6712853732496729,7.914877216165621e-08
968640,0.3292936777360077,1.0000472643627505,0.6712853732496729,8.259002312520647e-08
968640,0.3881864479892268,1.0000462144125515,0.6712853732496729,8.603127408875674e-08
968640,0.4471496133123866,1.0000451905957066,0.6712853732496729,8.947252505230702e-08
968640,0.5061586250750618,1.000044192238713,0.6712853732496729,9.291377601585728e-08
968640,0.5651990721659653,1.000043218683873,0.6712853732496729,9.635502697940755e-08
968640,0.6242620868486257,1.000042269289003,0.6712853732496729,9.979627794295783e-08
968640,0.6833417663749664,1.0000413434273334,0.6712853732496729,1.0323752890650809e-07
968640,0.742434183223446,1.0000404404871814,0.6712853732496729,1.0667877987005836e-07
968640,0.8015364976162435,1.0000395598718241,0.6712853732496729,1.1012003083360864e-07
968640,0.8606466428006732,1.0000387009992207,0.6712853732496729,1.135612817971589e-07
968640,0.9197631592987358,1.0000378633017188,0.6712853732496729,1.1700253276070917e-07
968640,0.9788848426208333,1.0000370462259194,0.6712853732496729,1.2044378372425944e-07
968640,1.0380108599618834,1.0000362492322885,0.6712853732496729,1.2388503468780972e-07
