lens,u0,A,delta_t,prob_lensing

1207031,0.9726625327316767,1.0000027156580849,0.4922193010912284,2.7615971199855955e-09
1207031,0.8350479275751147,1.0000026773252868,0.4922193010912284,5.523194239971191e-09
1207031,0.7077897019540696,1.0000026393370995,0.4922193010912284,8.284791359956786e-09
1207031,0.5975415820304488,1.0000026017002348,0.4922193010912284,1.1046388479942382e-08
1207031,0.5153387531173075,1.0000025644208956,0.4922193010912284,1.3807985599927978e-08
1207031,0.475941853916498,1.000002527504791,0.4922193010912284,1.6569582719913572e-08
1207031,0.4897914849684539,1.000002490957152,0.4922193010912284,1.933117983989917e-08
1207031,0.5529007764658788,1.0000024547827435,0.4922193010912284,2.2092776959884764e-08
1207031,0.651100060600724,1.0000024189858805,0.4922193010912284,2.485437407987036e-08
1207031,0.7710977752638508,1.0000023835704408,0.4922193010912284,2.7615971199855956e-08
1207031,0.9042570242294165,1.0000023485398806,0.4922193010912284,3.037756831984155e-08
1207031,1.0455611991740854,1.0000023138972485,0.4922193010912284,3.3139165439827145e-08
