lens,u0,A,delta_t,prob_lensing

34429,1.0077666482381982,1.2623883424553677,2.3028824942259014,9.681760531335017e-08
34429,0.9888846985211353,1.2654836366179572,2.3028824942259014,1.9363521062670035e-07
34429,0.9704786046235215,1.2679957216753428,2.3028824942259014,2.9045281594005056e-07
34429,0.9525759251942154,1.2698953586561772,2.3028824942259014,3.872704212534007e-07
34429,0.9352055970134766,1.271159973062955,2.3028824942259014,4.840880265667509e-07
34429,0.9183978013217062,1.271774342055299,2.3028824942259014,5.809056318801011e-07
34429,0.90218400410404,1.2717309917939486,2.3028824942259014,6.777232371934512e-07
34429,0.8865967694549891,1.2710304609268268,2.3028824942259014,7.745408425068014e-07
34429,0.8716697354844976,1.2696812419841073,2.3028824942259014,8.713584478201516e-07
34429,0.857437358450197,1.267699573481902,2.3028824942259014,9.681760531335019e-07
34429,0.8439347964454751,1.2651089339499597,2.3028824942259014,1.064993658446852e-06
34429,0.8311976285135986,1.261939392659114,2.3028824942259014,1.1618112637602023e-06
34429,0.8192615310092726,1.2582267959869875,2.3028824942259014,1.2586288690735524e-06
34429,0.8081620218432432,1.2540117915775197,2.3028824942259014,1.3554464743869024e-06
34429,0.7979339907877087,1.2493388416312838,2.3028824942259014,1.4522640797002526e-06
34429,0.7886113690376502,1.244255140725171,2.3028824942259014,1.5490816850136028e-06
34429,0.7802265908309527,1.238809606720152,2.3028824942259014,1.645899290326953e-06
34429,0.7728102038169948,1.233051862528067,2.3028824942259014,1.7427168956403032e-06
34429,0.7663903015745517,1.2270313501019934,2.3028824942259014,1.8395345009536534e-06
34429,0.7609921147097225,1.220796497930229,2.3028824942259014,1.9363521062670038e-06
34429,0.7566375205988161,1.21439403580859,2.3028824942259014,2.0331697115803537e-06
34429,0.7533445980694229,1.2078684286409467,2.3028824942259014,2.129987316893704e-06
34429,0.7511273279084346,1.2012614125515046,2.3028824942259014,2.226804922207054e-06
34429,0.7499952334201431,1.1946116832379294,2.3028824942259014,2.3236225275204045e-06
34429,0.7499532450802225,1.1879546630065958,2.3028824942259014,2.4204401328337545e-06
34429,0.7510015304831538,1.1813223966980124,2.3028824942259014,2.517257738147105e-06
34429,0.7531355514144831,1.1747435077670572,2.3028824942259014,2.614075343460455e-06
34429,0.7563461042047444,1.168243250748554,2.3028824942259014,2.710892948773805e-06
34429,0.7606195696437139,1.1618436015725675,2.3028824942259014,2.8077105540871552e-06
34429,0.7659381449085155,1.1555634126101684,2.3028824942259014,2.904528159400505e-06
34429,0.77228024382719,1.1494185857685935,2.3028824942259014,3.0013457647138556e-06
34429,0.7796208926322155,1.1434222794647826,2.3028824942259014,3.0981633700272056e-06
34429,0.7879321740912422,1.137585127880796,2.3028824942259014,3.194980975340556e-06
34429,0.7971837382648724,1.1319154611339555,2.3028824942259014,3.291798580653906e-06
34429,0.8073432534263658,1.126419534523757,2.3028824942259014,3.3886161859672564e-06
34429,0.8183769124320472,1.1211017450359793,2.3028824942259014,3.4854337912806063e-06
34429,0.8302498591752584,1.115964846574484,2.3028824942259014,3.5822513965939567e-06
34429,0.8429266343948414,1.1110101483955748,2.3028824942259014,3.6790690019073067e-06
34429,0.8563715375878356,1.1062377055986894,2.3028824942259014,3.775886607220657e-06
34429,0.8705489824747765,1.1016464918875968,2.3028824942259014,3.8727042125340075e-06
34429,0.8854237821761515,1.0972345603745701,2.3028824942259014,3.969521817847357e-06
34429,0.9009613954549047,1.092999189102845,2.3028824942259014,4.0663394231607075e-06
34429,0.9171281369679146,1.0889370116814292,2.3028824942259014,4.163157028474058e-06
34429,0.9338913337400554,1.0850441352029059,2.3028824942259014,4.259974633787408e-06
34429,0.9512194526584834,1.0813162444051414,2.3028824942259014,4.356792239100758e-06
34429,0.9690821906794386,1.0777486939041057,2.3028824942259014,4.453609844414108e-06
34429,0.9874505337160548,1.0743365891952108,2.3028824942259014,4.550427449727459e-06
