lens,u0,A,delta_t,prob_lensing

92524,1.3627123334670634,1.000006801120025,0.18910330694048208,3.602668857089332e-08
1062381,0.9914265321068587,1.0000008081482228,0.10803538925745829,6.275212627735875e-09
1062381,0.8930533428987756,1.0000007692210138,0.10803538925745829,9.412818941603813e-09
1062381,0.8071786512573772,1.0000007325698888,0.10803538925745829,1.255042525547175e-08
1062381,0.7381775139581385,1.0000006980397946,0.10803538925745829,1.568803156933969e-08
1062381,0.6911223608392655,1.0000006654876366,0.10803538925745829,1.8825637883207626e-08
1062381,0.6706487502091532,1.0000006347812551,0.10803538925745829,2.1963244197075564e-08
1062381,0.6791647801386557,1.0000006057985011,0.10803538925745829,2.51008505109435e-08
1062381,0.7156363535724534,1.000000578426393,0.10803538925745829,2.823845682481144e-08
1062381,0.7761323468734143,1.0000005525603544,0.10803538925745829,3.137606313867938e-08
1062381,0.8555717242321373,1.0000005281035187,0.10803538925745829,3.4513669452547315e-08
1062381,0.9492101882614704,1.0000005049660972,0.10803538925745829,3.765127576641525e-08
