lens,u0,A,delta_t,prob_lensing

83656,1.3531345177467906,1.0468287522307087,0.18752172236034895,3.984571738229575e-08
83656,1.2277967535704446,1.037596632637852,0.18752172236034895,7.96914347645915e-08
83656,1.1034809076008985,1.0293950001221923,0.18752172236034895,1.1953715214688725e-07
83656,0.9805757518966762,1.02264113020082,0.18752172236034895,1.59382869529183e-07
83656,0.8596865899196638,1.017328809427566,0.18752172236034895,1.9922858691147876e-07
83656,0.7417996065262842,1.0132590118831384,0.18752172236034895,2.390743042937745e-07
83656,0.6286062213037932,1.01018293391531,0.18752172236034895,2.7892002167607023e-07
83656,0.5231618511073649,1.0078697008128126,0.18752172236034895,3.18765739058366e-07
83656,0.43118947014288456,1.0061294227980602,0.18752172236034895,3.5861145644066174e-07
83656,0.36307549874888867,1.0048150593916956,0.18752172236034895,3.984571738229575e-07
83656,0.33376149684658935,1.0038163143398011,0.18752172236034895,4.3830289120525324e-07
83656,0.35304835682319646,1.0030517822356384,0.18752172236034895,4.78148608587549e-07
83656,0.41420161621906093,1.0024617967204708,0.18752172236034895,5.179943259698448e-07
83656,0.5021516661781568,1.0020026792941399,0.18752172236034895,5.578400433521405e-07
83656,0.6053288776407613,1.0016423800715866,0.18752172236034895,5.976857607344362e-07
83656,0.7171912317843812,1.0013572730097786,0.18752172236034895,6.37531478116732e-07
83656,0.8342523302090922,1.0011298365227814,0.18752172236034895,6.773771954990278e-07
83656,0.9546015241259092,1.0009469865895475,0.18752172236034895,7.172229128813235e-07
2119946,0.9338958936932452,1.0000009567897843,0.32118993255072836,2.9874974802817304e-08
2119946,0.8521918379530636,1.00000094040716,0.32118993255072836,3.144734189770243e-08
2119946,0.9171631451830904,1.0000009240441405,0.32118993255072836,3.3019708992587546e-08
2119946,1.1031924345288335,1.0000009077174112,0.32118993255072836,3.459207608747267e-08
