lens,u0,A,delta_t,prob_lensing

125903,0.9124786355222826,1.4121277645391834,0.29663594332460635,2.6475408316984767e-08
125903,0.886636267056335,1.4191450274955721,0.29663594332460635,5.2950816633969535e-08
125903,0.8639488055345419,1.3913083316590853,0.29663594332460635,7.942622495095431e-08
125903,0.844670502843166,1.3393817917741928,0.29663594332460635,1.0590163326793907e-07
125903,0.8290392233677556,1.2789886684507252,0.29663594332460635,1.3237704158492385e-07
125903,0.8172642558326557,1.2217067823245218,0.29663594332460635,1.5885244990190862e-07
125903,0.8095138969680314,1.172933756326868,0.29663594332460635,1.8532785821889337e-07
125903,0.8059042688974613,1.1337850340844926,0.29663594332460635,2.1180326653587814e-07
125903,0.8064910167977907,1.1033403923996468,0.29663594332460635,2.382786748528629e-07
125903,0.8112649444526865,1.0800355678191949,0.29663594332460635,2.647540831698477e-07
125903,0.8201529831319433,1.0623094428562703,0.29663594332460635,2.9122949148683245e-07
125903,0.8330234494265398,1.0488355318202924,0.29663594332460635,3.1770489980381725e-07
125903,0.8496954059842126,1.0385646822555228,0.29663594332460635,3.44180308120802e-07
125903,0.8699503171601121,1.0306963016781017,0.29663594332460635,3.7065571643778674e-07
125903,0.8935445604016637,1.024630428179292,0.29663594332460635,3.9713112475477154e-07
125903,0.9202213042121185,1.0199211618362956,0.29663594332460635,4.236065330717563e-07
125903,0.9497208462680256,1.0162379202197653,0.29663594332460635,4.500819413887411e-07
125903,0.9817887647892372,1.0133353386538402,0.29663594332460635,4.765573497057258e-07
125903,1.0161819263416123,1.0110306814558672,0.29663594332460635,5.030327580227106e-07
125903,1.0526724610568337,1.0091871938742387,0.29663594332460635,5.295081663396954e-07
125903,1.0910499387432597,1.0077019408415502,0.29663594332460635,5.559835746566802e-07
125903,1.1311223006568163,1.0064969526298633,0.29663594332460635,5.824589829736649e-07
740376,1.297830740351126,1.000014996900723,0.5628868839003042,1.0355098850674072e-07
740376,1.1854652128992853,1.0000147258875443,0.5628868839003042,1.0805320539833814e-07
740376,1.0731006861332206,1.0000144587853301,0.5628868839003042,1.1255542228993557e-07
740376,0.9607375111632082,1.0000141956069633,0.5628868839003042,1.1705763918153298e-07
740376,0.848376225105234,1.000013936360728,0.5628868839003042,1.215598560731304e-07
740376,0.7360177021710244,1.0000136810505442,0.5628868839003042,1.2606207296472784e-07
740376,0.6236634126174232,1.000013429676197,0.5628868839003042,1.3056428985632526e-07
740376,0.511316162229741,1.0000131822335578,0.5628868839003042,1.350665067479227e-07
740376,0.3989818974193394,1.000012938714804,0.5628868839003042,1.395687236395201e-07
740376,0.2866758838314915,1.0000126991086307,0.5628868839003042,1.4407094053111752e-07
740376,0.1744527007006371,1.000012463400457,0.5628868839003042,1.4857315742271495e-07
740376,0.0627582109746679,1.000012231572628,0.5628868839003042,1.5307537431431237e-07
740376,0.05193854540686323,1.0000120036046067,0.5628868839003042,1.575775912059098e-07
740376,0.16343440012575586,1.0000117794731636,0.5628868839003042,1.620798080975072e-07
740376,0.27564140417438315,1.000011559152555,0.5628868839003042,1.6658202498910463e-07
740376,0.3879428968524181,1.0000113426147066,0.5628868839003042,1.7108424188070206e-07
740376,0.5002753509112812,1.0000111298293666,0.5628868839003042,1.7558645877229948e-07
740376,0.6126216674408133,1.0000109207642873,0.5628868839003042,1.800886756638969e-07
740376,0.7249754197886742,1.000010715385365,0.5628868839003042,1.8459089255549434e-07
740376,0.8373336147371674,1.0000105136567978,0.5628868839003042,1.8909310944709174e-07
740376,0.9496946665805545,1.0000103155412263,0.5628868839003042,1.9359532633868917e-07
740376,1.0620576835385926,1.000010120999869,0.5628868839003042,1.980975432302866e-07
740376,1.174422095239364,1.0000099299926577,0.5628868839003042,2.0259976012188402e-07
740376,1.2867875363092072,1.0000097424783592,0.5628868839003042,2.0710197701348145e-07
2775981,1.2854494298727708,1.0583479843284518,4.4735834303898665,5.643650538914592e-08
2775981,1.2598961771873254,1.058922761356604,4.4735834303898665,5.763728209955328e-08
2775981,1.234370852442176,1.0594707057999073,4.4735834303898665,5.883805880996064e-08
2775981,1.2088751408096978,1.0599904612673539,4.4735834303898665,6.003883552036799e-08
2775981,1.1834109136633568,1.0604807152226614,4.4735834303898665,6.123961223077535e-08
2775981,1.1579803073302337,1.0609402029390507,4.4735834303898665,6.244038894118271e-08
2775981,1.1325855865359193,1.0613677226806406,4.4735834303898665,6.364116565159007e-08
2775981,1.1072292204283671,1.0617621396315278,4.4735834303898665,6.484194236199743e-08
2775981,1.08191390571945,1.0621223925296606,4.4735834303898665,6.604271907240479e-08
2775981,1.0566426466403902,1.0624474973756708,4.4735834303898665,6.724349578281215e-08
2775981,1.0314185698655376,1.0627365639384054,4.4735834303898665,6.844427249321951e-08
2775981,1.0062453472037909,1.0629887822894624,4.4735834303898665,6.964504920362687e-08
2775981,0.9811267566650392,1.0632034509258528,4.4735834303898665,7.084582591403423e-08
2775981,0.9560671752528941,1.0633799598294986,4.4735834303898665,7.204660262444159e-08
2775981,0.9310713676326027,1.0635178069247277,4.4735834303898665,7.324737933484895e-08
2775981,0.9061446113792487,1.0636165981651604,4.4735834303898665,7.444815604525631e-08
2775981,0.8812928165300442,1.0636760479661014,4.4735834303898665,7.564893275566367e-08
2775981,0.8565224015280746,1.0636959896714295,4.4735834303898665,7.684970946607103e-08
2775981,0.8318407419591087,1.0636763616700224,4.4735834303898665,7.805048617647839e-08
2775981,0.8072558742930276,1.0636172245077207,4.4735834303898665,7.925126288688575e-08
2775981,0.7827769871475792,1.0635187457244542,4.4735834303898665,8.045203959729311e-08
2775981,0.7584143141612887,1.0633812089062307,4.4735834303898665,8.165281630770047e-08
2775981,0.734179486513966,1.0632050050808566,4.4735834303898665,8.285359301810783e-08
2775981,0.7100854944866604,1.0629906388161223,4.4735834303898665,8.405436972851519e-08
2775981,0.6861472727493638,1.0627387129849433,4.4735834303898665,8.525514643892255e-08
2775981,0.6623816133539648,1.0624499375416407,4.4735834303898665,8.645592314932991e-08
2775981,0.6388078275934169,1.0621251143587884,4.4735834303898665,8.765669985973727e-08
2775981,0.6154479641342944,1.0617651382620419,4.4735834303898665,8.885747657014463e-08
2775981,0.5923273331500771,1.0613709899672616,4.4735834303898665,9.005825328055199e-08
2775981,0.5694751288579467,1.0609437287282482,4.4735834303898665,9.125902999095935e-08
2775981,0.5469248812569498,1.0604844916899723,4.4735834303898665,9.245980670136671e-08
2775981,0.5247156225849084,1.059994477749306,4.4735834303898665,9.366058341177407e-08
2775981,0.5028924523994959,1.0594749499921168,4.4735834303898665,9.486136012218143e-08
2775981,0.4815079125552332,1.058927221894481,4.4735834303898665,9.606213683258879e-08
2775981,0.4606230976660036,1.0583526537713972,4.4735834303898665,9.726291354299615e-08
2775981,0.44030912258407623,1.0577526446711631,4.4735834303898665,9.846369025340351e-08
2775981,0.4206486964621443,1.0571286252116974,4.4735834303898665,9.966446696381087e-08
2775981,0.4017378041500347,1.0564820501418952,4.4735834303898665,1.0086524367421823e-07
2775981,0.3836872377775826,1.0558143928894368,4.4735834303898665,1.0206602038462559e-07
2775981,0.3666241548180017,1.0551271359834982,4.4735834303898665,1.0326679709503295e-07
2775981,0.3506926494191638,1.0544217681003925,4.4735834303898665,1.0446757380544031e-07
2775981,0.3360537381051708,1.0536997743590089,4.4735834303898665,1.0566835051584767e-07
2775981,0.3228832800091896,1.0529626324699095,4.4735834303898665,1.0686912722625503e-07
2775981,0.3113676680627709,1.0522118066241575,4.4735834303898665,1.080699039366624e-07
2775981,0.30169645850662435,1.0514487421302627,4.4735834303898665,1.0927068064706975e-07
2775981,0.2940516777858043,1.0506748607928142,4.4735834303898665,1.1047145735747711e-07
2775981,0.288594435696178,1.0498915558770243,4.4735834303898665,1.1167223406788447e-07
2775981,0.2854502136943536,1.0491001888063847,4.4735834303898665,1.1287301077829183e-07
