lens,u0,A,delta_t,prob_lensing

785334,0.9665079858221768,1.0000052716395633,0.30906496630487207,4.244478570052148e-09
785334,0.7222669521939779,1.0000051341776959,0.30906496630487207,8.488957140104296e-09
785334,1.2442368115110485,1.0000049783934153,0.30906496630487207,1.2733435710156443e-08
2617598,1.1848635620541763,1.0000032217397967,0.3668214909578598,5.093728423284757e-09
2617598,1.0545175871879644,1.0000031580821238,0.3668214909578598,6.367160529105946e-09
2617598,0.925814403814087,1.000003095679591,0.3668214909578598,7.640592634927135e-09
2617598,0.7995477262468025,1.0000030345135202,0.3668214909578598,8.914024740748324e-09
2617598,0.6770820453103119,1.0000029745650694,0.3668214909578598,1.0187456846569515e-08
2617598,0.5609125880832064,1.0000029158152643,0.3668214909578598,1.1460888952390704e-08
2617598,0.455878332973501,1.0000028582450329,0.3668214909578598,1.2734321058211892e-08
2617598,0.37154604707234773,1.0000028018352363,0.3668214909578598,1.4007753164033081e-08
2617598,0.3244798371146285,1.000002746566696,0.3668214909578598,1.528118526985427e-08
2617598,0.3309790846354673,1.000002692420223,0.3668214909578598,1.655461737567546e-08
2617598,0.3883637880315562,1.0000026393766408,0.3668214909578598,1.7828049481496648e-08
2617598,0.4786700292040424,1.00000258741681,0.3668214909578598,1.910148158731784e-08
2617598,0.586892536567019,1.0000025365216498,0.3668214909578598,2.037491369313903e-08
2617598,0.7048262272904713,1.0000024866721582,0.3668214909578598,2.1648345798960218e-08
2617598,0.8283335333355744,1.0000024378494308,0.3668214909578598,2.2921777904781407e-08
2617598,0.9552550245017122,1.0000023900346775,0.3668214909578598,2.4195210010602596e-08
