lens,u0,A,delta_t,prob_lensing

2886476,1.1939317242115144,1.0637064680056616,0.2739580118941554,1.154810687264794e-09
2886476,1.1096826811141645,1.054143708647804,0.2739580118941554,2.309621374529588e-09
2886476,1.0254950535356864,1.0453177514782983,0.2739580118941554,3.4644320617943817e-09
2886476,0.9413854002932133,1.037542811710577,0.2739580118941554,4.619242749059176e-09
2886476,0.8573765954841265,1.0309102340944045,0.2739580118941554,5.77405343632397e-09
2886476,0.7735015635582392,1.025374028913624,0.2739580118941554,6.928864123588763e-09
2886476,0.689809064941377,1.0208184515573298,0.2739580118941554,8.083674810853558e-09
2886476,0.6063746511129531,1.0171026807279846,0.2739580118941554,9.238485498118352e-09
2886476,0.5233218292599149,1.0140864931950881,0.2739580118941554,1.0393296185383145e-08
2886476,0.44086634263578955,1.0116428975496432,0.2739580118941554,1.154810687264794e-08
2886476,0.35941944999543335,1.009662868196775,0.2739580118941554,1.2702917559912733e-08
2886476,0.2798632031853171,1.0080557873548353,0.2739580118941554,1.3857728247177527e-08
2886476,0.20441700262327298,1.006747842125049,0.2739580118941554,1.5012538934442322e-08
2886476,0.1398966003754979,1.005679653699522,0.2739580118941554,1.6167349621707116e-08
2886476,0.10806316097233826,1.0048038058976503,0.2739580118941554,1.732216030897191e-08
2886476,0.1345588011520777,1.0040825816353984,0.2739580118941554,1.8476970996236703e-08
2886476,0.19712013704482537,1.0034860217689043,0.2739580118941554,1.9631781683501497e-08
2886476,0.2718979108418932,1.0029903220776,0.2739580118941554,2.078659237076629e-08
2886476,0.3511729146292392,1.0025765395327653,0.2739580118941554,2.1941403058031085e-08
2886476,0.4324791682372516,1.0022295629370799,0.2739580118941554,2.309621374529588e-08
2886476,0.5148551732101039,1.0019373010469836,0.2739580118941554,2.4251024432560672e-08
2886476,0.5978589749009131,1.0016900452642414,0.2739580118941554,2.5405835119825466e-08
2886476,0.6812610723244095,1.0014799706883029,0.2739580118941554,2.656064580709026e-08
2886476,0.7649312666189972,1.0013007455731755,0.2739580118941554,2.7715456494355053e-08
2886476,0.8487902060105249,1.0011472255418152,0.2739580118941554,2.8870267181619847e-08
2886476,0.9327870589285119,1.001015213640836,0.2739580118941554,3.0025077868884644e-08
2886476,1.0168875719208144,1.0009012717290984,0.2739580118941554,3.1179888556149435e-08
2886476,1.1010680750169455,1.0008025716902826,0.2739580118941554,3.233469924341423e-08
